Date,Min Temp,Max Temp,Humidity,Precipitation
09-10-2016,26.4,32.2,87,11.5
27-10-2016,24.8,30.2,85,10
28-10-2016,25.7,28.8,87,0.5
06-11-2016,21.2,28.2,82,0
14-11-2016,21.6,30,72,0
20-11-2016,18.4,27.8,69,0
27-11-2016,19,27.8,78,0
30-11-2016,20,28.4,77,0
03-12-2016,20.4,28.8,71,0
16-12-2016,14,24.4,61,0
26-12-2016,17.8,27.4,77,0
27-12-2016,18.4,25.6,74,0
16-01-2017,12.6,24,64,0
17-01-2017,13.4,26.2,65,0
18-01-2017,15,25.6,66,0
19-01-2017,16.5,26.4,63,0
23-01-2017,14.4,26.6,64,0
28-01-2017,17.4,25.8,72,0
01-02-2017,18.2,26.8,72,0
01-03-2017,21.2,32,57,0
03-03-2017,23.8,34.4,59,0
07-03-2017,23.4,32,53,0
11-03-2017,22.6,30,80,29
15-03-2017,19.6,30.6,67,0
16-03-2017,19.4,31,53,0
20-03-2017,21.2,26.6,75,6.5
24-03-2017,25.8,35,75,0
31-03-2017,27.4,33.4,77,0
03-04-2017,28,35,66,1
09-04-2017,27.8,34,76,0
13-04-2017,26.6,34.4,70,0
22-04-2017,28.7,33.2,69,15.3
01-05-2017,24.9,33.8,68,10.8
03-05-2017,27.8,35.6,69,0
05-05-2017,28.4,35.6,76,1
07-05-2017,28,35.8,66,0
12-06-2017,27,33.8,82,24.5
15-06-2017,27.4,35,76,5.5
16-06-2017,27,33.4,76,19.8
19-06-2017,24.9,36.4,77,76.8
22-06-2017,28.6,35.4,77,9.3
04-07-2017,27.8,32.2,83,22.5
05-07-2017,28.4,31,85,14.8
10-07-2017,26.6,32,84,42.3
19-07-2017,26.6,29.4,90,23.8
17-08-2017,26.6,33,81,5.3
23-08-2017,27.2,30.6,90,20.5
24-08-2017,27,32,84,9.5
30-08-2017,26.6,32.4,83,8.5
11-09-2017,28.6,34.2,75,9.8
12-09-2017,26.4,33.8,78,22.8
14-09-2017,28.2,34.2,76,2
22-09-2017,28,33.8,79,5.5
28-09-2017,26.4,32,85,29.3
08-10-2017,26.2,28.4,86,9.3
09-10-2017,25.2,26.2,95,112
15-06-2016,27,33.6,73,22
24-06-2016,29,33.6,74,13
06-07-2016,28.1,32.6,82,6.5
07-07-2016,28.6,33.4,83,5
12-07-2016,26.6,29.4,89,5
14-07-2016,29,33.2,82,10.5
18-07-2016,27.1,32.8,78,1
21-07-2016,29,32.6,78,0.5
27-07-2016,25.9,32.4,82,6
13-08-2016,28.6,33.6,77,4
07-09-2016,26,31.4,88,2.5
14-09-2016,27.6,33.2,76,1.5
19-09-2016,27.4,34.4,83,0.5
21-09-2016,27.8,33.6,80,11
28-09-2016,26.7,29.4,84,15.5
05-10-2016,28,32.6,80,13
06-10-2016,27.2,33,78,14
26-10-2016,24.8,30.8,77,3.5
11-11-2016,20.2,29,73,0
12-11-2016,21.2,30.4,75,0
04-12-2016,20.6,27.8,70,0
06-12-2016,17.8,27,76,0
09-12-2016,16.8,25.2,71,0
14-12-2016,15,24,71,0
05-01-2017,16.8,25.4,70,0
20-01-2017,16,26.4,61,0
22-01-2017,14,25.6,60,0
29-01-2017,16.8,24.2,65,0
05-02-2017,17.4,28.6,70,0
06-03-2017,24.2,31.4,61,4
13-03-2017,19.4,28.6,51,0
29-03-2017,27.4,33.2,75,0.5
30-03-2017,27,32.8,77,0
07-04-2017,28,32.6,77,3
11-04-2017,27.8,37.2,55,0
14-04-2017,26.2,34.6,65,0
04-05-2017,27.6,36.6,73,0
06-05-2017,28.8,35,72,3.5
26-05-2017,27.4,36,69,2.8
28-05-2017,25.2,37.4,73,14.5
29-05-2017,25.5,35.6,75,6.8
04-06-2017,30.6,36.5,73,3.5
11-06-2017,28,33.2,77,16.3
20-06-2017,24.6,29,89,66
21-06-2017,27.2,33.4,78,16.3
29-06-2017,27.2,32.6,87,13
11-07-2017,26.4,31,95,79.8
15-07-2017,27,33.2,79,6.3
22-07-2017,26,27.6,94,64.5
28-07-2017,27.8,34.2,82,7.3
29-07-2017,28.4,34.6,80,7
14-08-2017,26.6,31,89,15.8
15-08-2017,26.8,33.4,82,7.8
20-08-2017,27.4,31.6,84,11.8
28-08-2017,27.6,30.2,88,19.8
29-08-2017,26.4,28.8,93,21.5
04-09-2017,28.8,34.8,78,6.3
20-09-2017,26.8,31.6,86,16.8
27-09-2017,27.2,33,83,10.8
30-09-2017,26.6,29.6,89,23.8
05-10-2017,26.7,31.2,79,3.3
22-10-2017,23.4,31,78,0
26-10-2017,24.6,31,81,0.5
27-10-2017,23.6,30.8,75,0
17-12-2017,15.2,24.6,62,0
04-01-2018,13.8,21.8,68,0
07-01-2018,11.6,22.6,75,0
27-01-2018,15.5,24,59,0
02-02-2018,16.8,27.2,66,0
03-02-2018,16.8,28.8,64,0
05-02-2018,20.4,28.4,77,0
06-02-2018,20.4,28.8,64,0
11-02-2018,19.6,28.4,46,0
14-02-2018,20.4,28.6,59,0
24-02-2018,22.6,33.6,58,0
03-03-2018,24.6,34.8,67,0
05-03-2018,24.8,34.2,59,1.3
06-03-2018,25,33.4,46,1.3
11-03-2018,21.8,35,46,0
22-03-2018,25.8,34.6,64,0.5
30-03-2018,27.4,33.4,73,0
31-03-2018,25,30.2,66,5.8
08-04-2018,22,33,66,3.3
13-04-2018,23.2,34.6,73,0.5
19-04-2018,27.2,34.6,77,1.5
21-04-2018,24.8,33.6,77,0
10-05-2018,28.8,33.6,74,5.8
14-05-2018,23.8,33,70,22
15-05-2018,26.8,34.4,71,0
16-05-2018,23.8,30,81,6.8
18-05-2018,24.7,34.2,80,15.3
23-05-2018,26,30.6,78,14
26-05-2018,29.3,34.4,75,0
31-05-2018,28.4,34.8,74,7
12-06-2018,26.4,35,83,31.3
03-01-2018,14.6,23.6,63,0
14-01-2018,13.2,21.6,81,0
15-01-2018,12.6,22.8,74,0
16-01-2018,12.8,23.8,69,0
23-01-2018,12.6,26,61,0
25-01-2018,17,25.8,61,0
26-01-2018,15.2,25.6,62,0
07-02-2018,18.8,30.4,55,0.5
20-02-2018,21.6,30.6,66,0
25-02-2018,23.4,34.2,51,5
02-03-2018,23.6,33.6,65,0
12-04-2018,23.4,32.8,72,4.5
18-04-2018,23.5,32.4,78,1.3
24-04-2018,26.8,37,62,0
30-04-2018,22,31,79,31.8
27-05-2018,28.6,35.2,71,0
04-06-2018,29,34.8,77,3.8
16-06-2018,30.6,39.2,66,0
24-06-2018,27,30,89,22
03-11-2017,21.4,29.8,74,0
04-11-2017,21.4,31.2,70,0
08-11-2017,21.6,30.8,70,0
10-11-2017,21.8,31.2,66,0
14-11-2017,22.6,29.2,63,2
15-11-2017,22,24.9,91,34
19-11-2017,23.4,30,83,0
22-11-2017,18,26.2,52,0
24-11-2017,16.6,27.6,61,0
27-11-2017,16.8,27,68,0
13-12-2017,20.4,28.4,80,0
14-12-2017,19.4,28,75,0
24-12-2017,16,25,70,0
01-01-2018,15.6,24.4,75,0.3
06-01-2018,12.6,22.8,66,0
08-01-2018,11.8,21,74,0
11-01-2018,12.2,22.6,69,0
20-01-2018,13.2,25,67,0
10-02-2018,21.2,28.2,56,0
17-02-2018,18.4,28,61,0
22-02-2018,22.4,31.4,64,0
23-02-2018,21.8,32.6,62,0
27-02-2018,23.4,32.2,71,0
28-02-2018,24.4,32.4,66,0
18-03-2018,24.6,34.6,58,0
29-03-2018,26,33,76,0.5
01-04-2018,21,31.2,63,29
02-04-2018,21.1,30.2,64,3.3
03-04-2018,22.8,32.6,64,0.5
05-04-2018,26,33.8,65,3.5
09-04-2018,21.6,33.8,69,3
17-04-2018,23.4,37.4,70,15.3
23-04-2018,27.4,35.6,70,1.8
27-04-2018,22.8,34.4,61,0.5
01-05-2018,24.2,31.8,74,2.8
05-05-2018,28.4,34.6,72,13.8
08-05-2018,29,34.8,75,0
09-05-2018,29.8,36,75,0
29-05-2018,29,35.4,68,0.8
05-06-2018,29,34.6,75,4.8
10-06-2018,27.4,34.2,85,34.8
20-06-2018,26.4,34,83,8.8
22-06-2018,27.8,33.8,78,0.8
23-10-2017,25.4,32.4,80,0
16-11-2017,21.4,24.6,89,5
26-11-2017,15.4,25.8,69,0
30-11-2017,15.2,26.6,67,0
12-12-2017,20.8,27.2,85,0
22-12-2017,16.2,25.6,79,0
29-12-2017,16.4,25.8,70,0
30-12-2017,16.2,25.2,74,0
31-12-2017,15.6,26.2,71,0
05-01-2018,11.8,22,73,0
19-01-2018,13.2,24.2,66,0
09-02-2018,19.2,29.4,68,0.5
15-02-2018,19.4,27.4,54,0
26-02-2018,24.6,32.4,51,0.3
09-03-2018,21.4,33,48,0
12-03-2018,24.6,34,68,1
13-03-2018,24.4,34.8,59,0
14-03-2018,24,36,50,0
28-03-2018,26.8,34.2,71,0
06-04-2018,25.4,32.6,71,0
15-04-2018,24.8,36.4,61,0
26-04-2018,24.2,35,63,44.8
03-05-2018,24.6,39.2,63,16
20-05-2018,28.4,34.8,77,3.5
01-06-2018,24.4,30.8,86,63.3
07-06-2018,28.6,35.8,80,2.5
15-06-2018,28.4,39.8,63,0
19-06-2018,30,38,67,0
23-06-2018,28.6,30.6,87,8.3
18-10-2013,25.6,33,80,0
27-10-2013,22,28,86,0.5
08-11-2013,19,29.8,72,0
23-11-2013,18,29,66,0
25-11-2013,17,27.2,68,0
29-11-2013,20,30,72,0
03-12-2013,16,28,69,0
21-12-2013,17,27,81,0
24-12-2013,17,26.4,72,0
26-12-2013,12,23,73,0
28-12-2013,10.6,28,72,0
02-01-2014,13,26.2,74,0
03-01-2014,13.4,23,74,0
04-01-2014,12,23,68,0
06-01-2014,14,23.2,77,0
08-01-2014,11.8,23.2,66,0
12-01-2014,16,23.4,75,0
21-01-2014,13,22,82,0
25-01-2014,15,27,70,0
03-02-2014,12,27,64,0
13-02-2014,14,27.2,61,0
15-02-2014,18,26,72,0
23-02-2014,18,29.4,68,0
01-03-2014,19,29.7,70,0
10-03-2014,18,31.7,51,0
24-03-2014,22.4,34.5,74,0.5
17-04-2014,27,39.3,63,1.5
06-05-2014,25,35.9,72,0
19-06-2014,27,29,93,15.5
24-06-2014,28,32,87,1.5
22-07-2014,26,31.9,87,0
23-07-2014,27,33,87,3.5
28-07-2014,27,32,88,5
31-07-2014,27.8,33.4,82,7
03-08-2014,26.6,32,89,5.5
08-08-2014,27,31,89,31
09-08-2014,27,32,90,15.5
10-08-2014,27.6,34,80,9
06-09-2014,26.8,32,85,3
09-10-2014,27,35,74,0.5
22-10-2014,22,32,68,0
23-10-2014,23,31.9,70,0
29-10-2014,21.6,31,75,0
05-11-2014,22,31.1,69,0
14-11-2014,18,30,59,0
19-11-2014,17,29,64,0
23-11-2014,16,29.5,65,0
01-12-2014,16,29.1,69,0
03-12-2014,15,28.3,73,0
05-12-2014,17,28.3,78,0
06-12-2014,18,28.1,80,0
08-12-2014,12,26,80,0
12-12-2014,14,21.3,79,0
14-12-2014,17,26,75,0
30-12-2014,14,22.3,73,1.5
31-12-2014,17,22.7,83,1
09-01-2015,15,23.4,75,0
19-01-2015,12,21.4,82,0
29-01-2015,16.8,27,76,0
30-01-2015,16,23.1,80,0
11-02-2015,17,27.7,61,0
13-02-2015,17,27.3,67,0
15-02-2015,18,30.2,76,2
17-02-2015,19,29.7,79,0
19-02-2015,20,29.1,75,2.5
23-10-2013,24,28,89,15.5
09-10-2013,24,29.2,91,23.5
24-10-2013,24.4,30.6,81,0
25-10-2013,23,27.8,89,35.5
10-11-2013,20,30,67,0
26-11-2013,16.6,28,72,0
15-12-2013,13,26,70,0
05-01-2014,11,25,70,0
16-01-2014,12,19.2,85,0
18-01-2014,11,27,74,0
22-01-2014,12,24.2,75,0
29-01-2014,12,24.4,77,0
30-01-2014,12.6,26,72,0
08-02-2014,19,31,66,0
11-02-2014,17,27.4,68,0
24-02-2014,18,30,69,0
28-02-2014,20,30.7,69,0
09-03-2014,19,32.1,56,0
07-04-2014,27,37.4,70,0
10-04-2014,28,37.3,54,0
20-04-2014,28,39.3,55,0.5
03-05-2014,23,32,74,0
15-05-2014,29,39.7,53,0
23-05-2014,29,39.7,65,0
06-06-2014,29,37,74,0
10-06-2014,29,38,75,0
13-06-2014,28,36.4,75,0
17-06-2014,25.5,36,83,3.5
01-07-2014,25.3,32.3,88,20.5
03-07-2014,27,37,89,14
04-07-2014,26.7,28.8,93,12.5
10-07-2014,27,35.6,84,20.5
27-08-2014,28,34.7,77,0.5
03-09-2014,25.4,33,84,7
12-09-2014,27,34,79,2
15-09-2014,27,35,80,0.5
29-09-2014,28,35.9,66,0.5
15-10-2014,25,33.1,83,1
20-10-2014,21,32,65,0
28-10-2014,23,29.2,79,0
30-10-2014,20.8,31,73,0
03-11-2014,22,31.3,72,0
15-11-2014,18,29,60,0
16-11-2014,17,29,68,0
17-11-2014,18,29,70,0
18-11-2014,19,29.2,65,0
28-11-2014,15,29.3,67,0
30-11-2014,16,30.1,65,0
16-12-2014,16,31.6,72,0
18-12-2014,12,24,72,0
23-12-2014,13,24.7,71,0
21-01-2015,12,25.3,69,0
24-01-2015,15,27,69,0
08-02-2015,13,28.7,64,0
10-02-2015,17,28,68,0
22-02-2015,22,33,68,0
25-02-2015,21,33,70,0
27-02-2015,21.8,34.7,67,0
02-03-2015,20,34,61,0
08-03-2015,18,31.7,53,0
12-03-2015,19,32,48,0
27-03-2015,25,34,73,0
13-04-2015,24,33,71,0
14-04-2015,25,34,69,0
26-04-2015,21,31,83,18
01-05-2015,27.4,37,75,0
14-10-2013,26,31,88,7
01-11-2013,20,31.2,69,0
05-11-2013,21.4,30,77,0
05-12-2013,17,28,68,0
10-12-2013,15,28,71,0
11-12-2013,16,27,74,0
16-12-2013,11.8,27.2,67,0
20-12-2013,14.4,28,77,0
29-12-2013,13,25,76,0
28-01-2014,12,22,76,0
02-02-2014,12,25.2,68,0
06-02-2014,16,30,57,0
20-02-2014,14,26.6,64,0
22-02-2014,16,30,69,0
02-03-2014,19,29,69,0
05-03-2014,18.8,29.3,59,0.5
08-03-2014,17,31.3,54,0
16-03-2014,20,34.9,51,0
26-03-2014,22,35.3,71,0
29-03-2014,25,39.3,49,0
30-03-2014,27.6,40,45,0
06-04-2014,26,38,54,0
12-04-2014,25,38,58,1.5
29-04-2014,27,38.3,69,1
02-05-2014,23.9,36.3,69,0
12-05-2014,28,41,62,0
21-05-2014,29,41,66,0
24-05-2014,29,37,71,1
09-06-2014,29,36.3,76,0
20-06-2014,26.6,32,90,30.5
22-06-2014,27,33,83,22.5
02-07-2014,27,32,90,28.5
06-07-2014,27.9,33.1,84,8.5
08-07-2014,26.8,34.9,84,3.5
09-07-2014,29,35,81,16
16-07-2014,27.8,30.7,91,13.5
26-07-2014,27,34.1,80,5.5
01-08-2014,28,34,81,15.5
02-08-2014,28,35,79,20
18-08-2014,26,34.7,79,6.5
05-09-2014,26,32.7,86,1
08-09-2014,26.6,33.5,82,2
13-09-2014,27,35,81,0
18-09-2014,28.6,35.7,76,5
12-10-2014,26,30,89,9
14-10-2014,25.4,31.8,91,9.5
24-10-2014,23,32,69,0
20-11-2014,17,29,67,0
07-12-2014,16,25.7,84,0
26-12-2014,11,22.5,73,0
03-01-2015,21,30.3,84,7.5
06-01-2015,14.4,24,73,0
15-01-2015,13.6,25.9,75,0
17-01-2015,15,25.1,64,0
31-01-2015,12,23,67,0
05-02-2015,16,28,67,0
06-02-2015,16,25,63,0
09-02-2015,16,27.7,67,0
03-03-2015,21,32,64,0
11-03-2015,20,32.1,49,0
21-03-2015,20,34,53,0
31-03-2015,21.9,31.2,77,0.5
24-04-2015,23.6,32.4,72,16
29-04-2015,22,32,76,12.5
21-02-2015,20,34,66,0
23-02-2015,22,33,72,0
10-03-2015,21,33.5,53,0
18-03-2015,24,33,53,0
23-03-2015,22,36,48,0
26-03-2015,25,34.2,71,1
05-04-2015,24,34,79,23
09-04-2015,23.8,35,60,0.5
12-04-2015,22,34.2,78,18.5
17-04-2015,26,35,61,0.5
06-05-2015,29,36.6,71,0
19-05-2015,26.8,35,72,0
08-06-2015,29,37,66,0
25-06-2015,27,30,91,24.5
03-07-2015,25,33.8,87,4
09-07-2015,25.8,29,95,27.5
16-07-2015,26,32,90,42.5
21-08-2015,26,33,85,9
22-09-2015,26,34,84,13.5
24-09-2015,25.8,31,90,8
26-09-2015,28,34,80,1.5
29-09-2015,26.4,34.4,72,0
09-10-2015,25.6,35,73,0.5
22-10-2015,25,34,73,0
25-11-2015,19.6,29,68,0
27-12-2015,12,25,58,0
05-01-2016,15.2,25,74,0
08-01-2016,17.4,27.4,80,0
25-01-2016,12,23.2,67,0
30-01-2016,16.4,27.4,65,0
31-01-2016,19.8,28.4,77,0
07-03-2016,24.4,32.2,60,0
13-03-2016,24.8,32.2,61,0
14-03-2016,23.6,30.8,59,0
18-03-2016,24.4,32.8,71,0
24-03-2016,24.6,34,62,0
26-03-2016,26.4,33.4,72,0
28-03-2016,27,34,63,0.5
01-04-2016,23,29.8,72,3
05-04-2016,28.2,33.8,77,0
16-04-2016,28.8,34.6,76,0
20-04-2016,28.6,35,72,0
21-04-2016,28.6,36.6,75,0
08-05-2016,23.4,34.8,74,1.5
11-05-2016,28.2,38,65,0.5
15-05-2016,26.8,35,74,0
21-05-2016,25.2,30.2,86,63.5
26-05-2016,27.4,36,68,6.5
13-06-2016,25,29.9,88,13.5
23-06-2016,29.2,33,77,0.5
15-07-2016,27.7,29.8,91,30
16-07-2016,27,30.8,84,5.5
03-08-2016,27,30.4,84,6.5
08-08-2016,26.4,31.8,92,58
24-08-2016,27.5,33.4,85,0.5
26-08-2016,28,34.6,78,0
28-08-2016,28.4,34.6,74,1
30-09-2016,26.6,33.2,78,0.5
10-10-2016,25.6,30,90,11
16-10-2016,24,32.6,72,0
20-10-2016,25.2,33,69,0
01-11-2016,25.4,32.2,87,1
02-11-2016,24.6,32.4,80,0
13-11-2016,21,31,71,0
27-05-2015,29,36,73,0
28-05-2015,29.8,37,71,0
15-06-2015,26,33,84,8
30-06-2015,27.6,33,85,18
10-07-2015,25.8,31,95,40.5
13-07-2015,27.6,34,87,11
19-07-2015,26,33,87,20.5
24-07-2015,26,33,88,24.5
25-07-2015,26,28.2,94,40
23-08-2015,27,34,86,13.5
25-08-2015,27.8,34,83,19
09-09-2015,28.8,37,63,0
16-09-2015,27.6,30.2,90,11
17-09-2015,27,34.6,80,2
28-09-2015,25.6,34,70,0
07-10-2015,27,33.4,81,4
08-10-2015,26,31,85,3.5
21-10-2015,25,34,73,0
31-10-2015,22.6,30,77,6.5
05-11-2015,24.6,32.4,72,0
15-11-2015,20.4,32.4,69,0
22-11-2015,19,30.2,68,0
24-11-2015,18,30,69,0
28-11-2015,19.4,30,76,0
29-11-2015,19,29.4,76,0
09-12-2015,18.8,28,75,0
26-12-2015,13,24,66,0
13-01-2016,15,25,71,0
19-01-2016,17.6,26.4,65,0
21-01-2016,16.3,23,74,0.5
05-02-2016,17,26.8,56,0
12-02-2016,21.9,29.4,72,0.5
14-02-2016,24,29.2,78,0
17-02-2016,23.4,32.2,69,0
19-02-2016,24.4,34,62,0
22-02-2016,25,32,54,0
28-02-2016,22.8,30.2,75,0
15-03-2016,24,32.8,57,0
19-03-2016,26.4,32.6,84,13.5
25-03-2016,27,32.8,70,0
29-03-2016,26.8,33.4,73,0
19-04-2016,28.2,36.4,68,0
17-05-2016,28.2,33.8,70,0
22-05-2016,25.4,35,73,0
03-06-2016,29.3,35,74,1.5
04-06-2016,28.6,33.4,77,1.5
08-06-2016,28.2,32.2,82,1.5
14-06-2016,24.2,29.6,84,6.5
20-06-2016,27.4,34.2,75,1
28-06-2016,28.6,34,73,2
29-06-2016,29.2,32.8,77,1
24-07-2016,27.2,31.2,86,6
25-07-2016,26.2,28.4,91,15.5
29-07-2016,28.6,33.2,83,4.5
22-08-2016,24.6,28.8,89,79.5
29-08-2016,28.4,32.8,85,6.5
06-09-2016,25,28.6,92,2
12-09-2016,27.6,33.4,79,15
20-09-2016,28,33.8,77,0.5
23-09-2016,27.8,32.6,80,10.5
24-10-2016,24,31.2,71,0
05-11-2016,21.8,23.3,96,13.5
18-11-2016,18.8,28,61,0
02-12-2016,20.2,28.8,74,0
23-05-2015,30,37.2,73,0
24-05-2015,30.8,37.4,75,0
01-06-2015,30,37,65,0
05-06-2015,29,38,67,0.5
09-06-2015,27.4,37.4,67,0
17-06-2015,27.6,33,84,14.5
20-07-2015,25,29.2,92,24.5
23-07-2015,27,32,90,12.5
29-07-2015,26.4,28,92,76
31-07-2015,25.2,30,91,31.5
13-08-2015,28,34,81,2.5
22-08-2015,27,34.6,75,1
28-08-2015,27,32.2,88,9.5
29-08-2015,27,31,89,8.5
06-09-2015,27.6,36,71,0
07-09-2015,28,36.6,67,0
08-09-2015,28,36,65,0
19-09-2015,27.8,33,83,20
23-09-2015,24,33,90,25.5
27-09-2015,25.4,34,73,0
02-10-2015,27,35,81,2.5
18-10-2015,24.4,33,75,0
23-10-2015,25,34,71,0
25-10-2015,21.2,33,61,0
07-11-2015,21.8,33,66,0
18-11-2015,21.4,30.9,73,0
19-11-2015,20,30,76,0
20-11-2015,20,30,74,0
03-12-2015,22.3,29.2,71,6.5
15-12-2015,17.4,24.4,70,0
20-12-2015,11.4,24,74,0
24-12-2015,18,24,66,0
29-12-2015,13,26,70,0
30-12-2015,13.6,25.2,67,0
01-01-2016,14.1,25.8,77,0
14-01-2016,15.4,25.8,70,0
28-01-2016,18.8,26.8,76,3
11-02-2016,22,27.4,82,0
13-02-2016,21,30.2,64,0
11-03-2016,26.4,34,68,0
20-03-2016,24.9,33.2,76,0.5
31-03-2016,26.8,34.4,75,1
03-04-2016,27.6,33.4,75,0
06-04-2016,28,38.2,64,2.5
08-04-2016,28.2,37.2,62,0
23-04-2016,28.8,38.4,72,0
25-04-2016,29.4,36.2,74,0
28-04-2016,28.6,36.4,75,0
29-04-2016,28.8,40.2,67,1.5
02-06-2016,27.8,35,69,1
07-06-2016,27.8,31.8,80,8
09-06-2016,27.6,35,76,1
12-06-2016,30,33.6,80,0
02-07-2016,28,31,88,6
05-07-2016,27.2,31.2,89,31.5
13-07-2016,28.2,32.6,81,2
17-07-2016,27,32.4,80,3
20-07-2016,28.6,33,80,12.5
23-07-2016,27,30.4,87,10.5
10-08-2016,26.2,26.7,95,16.5
23-08-2016,26.4,31.6,83,4.5
02-09-2016,27.6,34,80,5
09-09-2016,27.4,31.6,85,0.5
04-10-2016,28.2,33.4,78,0
15-11-2016,20.8,28.8,66,0
25-11-2016,18.4,27.4,69,0
29-11-2016,19.6,29,74,0
25-12-2016,18,26.8,79,0
03-01-2017,18.2,26.4,72,0
04-01-2017,16.6,24.8,73,0
06-01-2017,15.2,24.6,67,0
11-01-2017,16.4,24.6,69,0
12-01-2017,16,22.8,57,0
08-02-2017,17.6,27.8,61,0
10-02-2017,20.2,29.4,72,0
13-02-2017,19.4,29.6,67,0
17-02-2017,19.6,29.6,66,0
20-02-2017,23.2,30.6,78,0
24-02-2017,19.2,29.2,45,0
04-03-2017,23,30.6,73,0
08-03-2017,20.9,27,81,20
18-03-2017,25,32.8,70,1.5
26-03-2017,26.6,31.6,78,0.5
27-03-2017,27,34.4,75,0
17-04-2017,26.4,35,65,0
30-04-2017,24.8,35.2,72,0.3
08-05-2017,28.4,35.6,67,1.8
09-05-2017,26.8,35.8,64,5
11-05-2017,27,36,68,6.5
20-05-2017,29.2,36,67,0
22-05-2017,28,37.4,69,0.5
05-06-2017,29.7,37.2,65,0.3
07-06-2017,29.8,37.2,69,0.5
17-06-2017,28.6,35.2,74,5
23-06-2017,25.6,32.6,90,27.8
27-06-2017,27.8,31.6,82,1.3
18-07-2017,28.3,32.6,78,1.5
01-08-2017,27.4,33.8,85,12.3
06-08-2017,27.4,30.8,86,8.8
07-08-2017,27.4,30.8,90,16.3
12-08-2017,26.8,29.5,91,31
21-08-2017,27.2,33,82,15.5
26-08-2017,28,33.6,79,7.3
09-09-2017,28.8,33.8,77,9
19-09-2017,27,28.6,92,21.3
21-09-2017,28,32.4,82,3.8
25-09-2017,29,34.4,77,2.5
04-10-2017,26.8,33.8,77,0
18-10-2017,27.8,32.8,79,3.8
07-11-2017,22.2,31.2,66,0
09-11-2017,21.8,30.4,69,0
20-12-2017,16.7,22.4,78,0
28-12-2017,15.6,25.2,71,0
31-01-2018,16,27.4,62,0
04-02-2018,20,29.8,70,0
08-02-2018,21,28,54,0
12-02-2018,17.4,29,50,0
18-02-2018,19.4,30.4,58,0
19-03-2018,24,35,48,0
20-03-2018,22.8,35,61,0
26-03-2018,26.4,32.8,76,1.5
10-04-2018,21.6,33,73,2.8
14-04-2018,26.6,36.6,68,4.5
28-04-2018,23.8,33.4,65,1.5
06-05-2018,29,34,74,0.8
07-05-2018,28.8,34,77,0
19-05-2018,24.8,36.4,72,0.5
21-05-2018,26.8,34.2,72,0.5
23-12-2016,17,25,77,0
31-12-2016,16.2,25.2,76,0
24-01-2017,15.4,26.6,67,0
26-01-2017,17.2,29,65,0
30-01-2017,16,25.6,67,0
11-02-2017,20.6,28.8,68,0
21-02-2017,24,31.8,79,0
22-02-2017,24.4,30.8,78,0
23-02-2017,22.3,30.4,55,0
17-03-2017,22,32.6,67,0
02-04-2017,26.2,32.6,78,0
05-04-2017,27.4,32.2,77,0
08-04-2017,27.6,34,77,0
10-04-2017,27.8,36.6,68,0
24-04-2017,26.6,34,76,0
15-05-2017,29.6,35,73,2.3
16-05-2017,25.4,35.4,68,2
17-05-2017,27.7,37.5,70,28.8
21-05-2017,28,36.8,65,0
30-05-2017,27.4,35.4,71,2.8
01-06-2017,28.5,35.2,77,3.8
03-06-2017,30.4,36,74,0
08-07-2017,28,32.4,87,15.3
30-07-2017,28.4,32.8,81,8
04-08-2017,26.6,32.8,87,9.5
08-08-2017,27.2,33.2,84,5.5
16-08-2017,26.6,33.6,81,38.3
31-08-2017,28,31.4,87,13.8
02-09-2017,25.9,31.6,90,32.8
29-09-2017,26.9,31,89,11.8
10-10-2017,25.6,30.6,87,5
20-10-2017,25.6,26.8,94,64.3
29-10-2017,23.4,30.8,77,0
30-10-2017,23.5,28.4,80,0
01-11-2017,22.4,28.6,77,0
12-11-2017,21,31.2,64,0.5
13-11-2017,21.8,30.6,59,0
21-11-2017,21,28.4,58,0
10-12-2017,21.9,23.6,95,4.5
11-12-2017,21.7,26.6,89,0
21-12-2017,16.9,22.8,81,0
13-01-2018,12.8,21.6,75,0
28-01-2018,13.8,25.4,61,0
29-01-2018,14.6,26.2,60,0
30-01-2018,15.6,25.8,62,0
13-02-2018,20,28.6,54,0
16-02-2018,17.6,27.6,54,0
19-02-2018,20.6,30.8,67,0
01-03-2018,23.6,32,68,0
04-03-2018,24.4,35,62,0
07-03-2018,22.7,32.6,38,0
17-03-2018,25,33.4,51,2
25-03-2018,24.8,34,73,0
11-04-2018,25.7,33.2,71,7.8
16-04-2018,27,37.2,68,0
02-05-2018,26.4,34.4,68,26.5
12-05-2018,24.8,35,66,10.3
03-06-2018,28.4,35.2,73,23.5
09-06-2018,27,34.2,85,16
14-06-2018,29.4,36.6,66,3
25-05-2018,28.6,33.8,75,0
28-05-2018,28.8,35,72,0.3
02-06-2018,24.5,33.8,79,16
06-06-2018,28.6,34.8,76,3.5
11-06-2018,27.2,33.4,85,21.3
17-06-2018,30.8,34.4,72,0
18-06-2018,30.4,40.2,63,0
11-10-2016,25.6,30.4,89,9
12-10-2016,26.6,32.4,82,0
13-10-2016,24.2,32.6,70,0
22-10-2016,23.4,32,66,0
23-10-2016,24.4,32,70,0
25-10-2016,24.2,32,72,0
03-11-2016,24.2,32.8,83,3
07-11-2016,21.2,28.8,72,0
08-11-2016,19.2,29.6,70,0
09-11-2016,18.8,29,69,0
